Date,Open,High,Low,Close,Adj Close,Volume
2020-01-06,5446.620117,5666.140137,5441.009766,5622.399902,5622.399902,1343700
2020-01-13,5650.160156,5742.359863,5625.629883,5736.060059,5736.060059,960600
2020-01-20,5709.700195,5853.470215,5709.700195,5742.859863,5742.859863,911300
2020-01-27,5571.250000,5687.629883,5455.209961,5473.450195,5473.450195,1276600
2020-02-03,5498.689941,5821.290039,5498.109863,5721.410156,5721.410156,1082800
2020-02-10,5690.250000,5942.529785,5690.029785,5907.669922,5907.669922,1455100
2020-02-17,5840.069824,5968.600098,5696.009766,5723.169922,5723.169922,629900
2020-02-24,5466.680176,5554.140137,4903.319824,5135.310059,5135.310059,1955800
2020-03-02,5189.259766,5382.939941,4958.080078,5086.419922,5086.419922,2496500
2020-03-09,4689.540039,4929.049805,4226.319824,4660.580078,4660.580078,2897100
2020-03-16,4322.439941,4397.200195,3905.489990,4030.770020,4030.770020,3083400
2020-03-23,4057.340088,4733.669922,3946.870117,4502.700195,4502.700195,2153800
2020-03-30,4556.370117,4741.029785,4336.919922,4378.899902,4378.899902,2076200
2020-04-06,4578.609863,4993.330078,4548.839844,4872.040039,4872.040039,1743000
2020-04-13,4840.430176,5181.430176,4807.259766,5156.759766,5156.759766,1821500
2020-04-20,5084.479980,5163.600098,4834.640137,5134.990234,5134.990234,1427900
2020-04-27,5195.470215,5355.339844,4979.009766,4999.580078,4999.580078,1855000
2020-05-04,4977.299805,5357.870117,4953.790039,5355.319824,5355.319824,854400
2020-05-11,5311.859863,5405.450195,5009.259766,5193.209961,5193.209961,1458600
2020-05-18,5306.839844,5542.910156,5297.979980,5453.299805,5453.299805,1220700
2020-05-25,5575.029785,5631.149902,5364.009766,5619.859863,5619.859863,759400
2020-06-01,5585.009766,5964.609863,5570.069824,5915.470215,5915.470215,1432100
2020-06-08,5911.330078,5984.220215,5552.419922,5662.470215,5662.470215,1328300
2020-06-15,5551.189941,5976.270020,5528.970215,5872.049805,5872.049805,1605200
2020-06-22,5865.660156,6000.709961,5733.779785,5787.839844,5787.839844,1664900
2020-06-29,5796.609863,6043.359863,5714.189941,5997.080078,5997.080078,1186500
2020-07-06,6100.410156,6239.200195,6060.240234,6204.609863,6204.609863,1360300
2020-07-13,6277.040039,6301.379883,5934.470215,6146.180176,6146.180176,1415100
2020-07-20,6153.370117,6335.729980,6012.660156,6056.310059,6056.310059,1667800
2020-07-27,6093.180176,6301.419922,6084.129883,6300.770020,6300.770020,1863200
2020-08-03,6348.790039,6448.200195,6266.490234,6330.839844,6330.839844,1787400
2020-08-10,6330.069824,6382.209961,6211.549805,6304.569824,6304.569824,1370200
2020-08-17,6343.339844,6418.729980,6308.839844,6408.709961,6408.709961,1428700
2020-08-24,6474.689941,6661.979980,6419.830078,6658.120117,6658.120117,1597200
2020-08-31,6640.629883,6936.259766,6234.669922,6435.310059,6435.310059,2978100
2020-09-07,6186.490234,6376.339844,6100.240234,6172.089844,6172.089844,1992000
2020-09-14,6271.419922,6409.270020,6073.399902,6158.560059,6158.560059,2416800
2020-09-21,6058.770020,6289.189941,6009.229980,6267.169922,6267.169922,2182300
2020-09-28,6349.810059,6536.790039,6307.910156,6341.799805,6341.799805,1965500
2020-10-05,6398.120117,6719.080078,6397.799805,6709.669922,6709.669922,1747300
2020-10-12,6789.879883,6907.939941,6688.370117,6772.080078,6772.080078,2006400
2020-10-19,6811.160156,6845.069824,6566.200195,6659.529785,6659.529785,359400
2020-10-26,6589.200195,6628.560059,6270.890137,6320.770020,6320.770020,2300900
2020-11-02,6376.759766,7014.399902,6280.270020,6996.939941,6996.939941,1949400
2020-11-09,7123.370117,7175.830078,6680.799805,6915.640137,6915.640137,1955800
2020-11-16,6930.879883,7016.379883,6842.560059,6927.580078,6927.580078,1528600
2020-11-23,6958.020020,7143.250000,6892.500000,7122.220215,7122.220215,824300
2020-11-30,7129.939941,7395.180176,7033.250000,7394.850098,7394.850098,1945000
2020-12-07,7401.000000,7461.680176,7182.229980,7258.279785,7258.279785,1599400
2020-12-14,7292.200195,7554.279785,7291.529785,7526.359863,7526.359863,2011400
2020-12-21,7433.450195,7581.479980,7379.939941,7523.299805,7523.299805,1187700
2020-12-28,7595.919922,7601.330078,7423.609863,7541.049805,7541.049805,1210000
2021-01-04,7589.089844,7786.299805,7375.450195,7751.660156,7751.660156,1933700
2021-01-11,7688.169922,7904.529785,7662.930176,7729.120117,7729.120117,1927200
2021-01-18,7836.259766,8034.580078,7816.950195,7945.000000,7945.000000,1548400
2021-01-25,8035.169922,8040.109863,7507.080078,7576.529785,7576.529785,2205000
2021-02-01,7687.629883,8016.299805,7657.100098,7988.459961,7988.459961,1556400
2021-02-08,8051.140137,8473.860352,8042.970215,8470.049805,8470.049805,1373500
2021-02-15,8531.519531,8574.839844,8160.149902,8408.879883,8408.879883,1207300
2021-02-22,8285.709961,8331.650391,7739.229980,7888.029785,7888.029785,2100500
2021-03-01,8033.569824,8187.350098,7176.660156,7541.209961,7541.209961,2154600
2021-03-08,7499.140137,7820.200195,7189.709961,7661.000000,7661.000000,1962500
2021-03-15,7674.299805,7965.979980,7544.209961,7681.990234,7681.990234,2011100
2021-03-22,7769.910156,7900.459961,7429.419922,7810.720215,7810.720215,1941600
2021-03-29,7771.359863,8106.859863,7602.549805,8103.529785,8103.529785,1430300
2021-04-05,8174.310059,8309.620117,8135.020020,8304.740234,8304.740234,1523600
2021-04-12,8254.370117,8385.589844,8208.580078,8323.419922,8323.419922,1603200
2021-04-19,8277.299805,8320.500000,8034.080078,8259.330078,8259.330078,1556000
2021-04-26,8269.169922,8382.599609,8110.950195,8121.359863,8121.359863,1811600
2021-05-03,8169.200195,8170.299805,7722.339844,7939.979980,7939.979980,1600200
2021-05-10,7871.060059,7873.299805,7434.029785,7706.959961,7706.959961,1831600
2021-05-17,7639.009766,7941.520020,7437.509766,7850.009766,7850.009766,1486600
2021-05-24,7924.399902,8120.120117,7917.229980,8064.850098,8064.850098,1378100
2021-05-31,8108.589844,8146.259766,7877.790039,8110.870117,8110.870117,1068700
2021-06-07,8084.580078,8241.459961,8051.629883,8240.839844,8240.839844,1260400
2021-06-14,8251.530273,8379.150391,8131.459961,8268.330078,8268.330078,1635300
2021-06-21,8263.250000,8551.049805,8201.379883,8508.849609,8508.849609,1323600
2021-06-28,8569.240234,8724.419922,8568.769531,8675.759766,8675.759766,1409400
2021-07-05,8693.320313,8742.250000,8409.750000,8628.160156,8628.160156,1220100
2021-07-12,8667.790039,8730.830078,8388.349609,8395.540039,8395.540039,1375400
2021-07-19,8286.490234,8760.099609,8254.980469,8749.519531,8749.519531,354600
2021-07-26,8720.179688,8917.469727,8446.299805,8886.169922,8886.169922,1848700
2021-08-02,8938.709961,9047.169922,8832.450195,8990.160156,8990.160156,1857500
2021-08-09,9008.089844,9013.530273,8781.490234,8877.379883,8877.379883,1549400
2021-08-16,8851.830078,8867.650391,8585.339844,8789.639648,8789.639648,1712600
2021-08-23,8853.629883,9193.870117,8853.629883,9181.580078,9181.580078,1562900
2021-08-30,9224.330078,9266.190430,9105.490234,9209.929688,9209.929688,1461000
2021-09-06,9233.070313,9242.879883,9059.070313,9119.419922,9119.419922,1113700
2021-09-13,9167.120117,9230.849609,9031.629883,9090.139648,9090.139648,1673000
2021-09-20,8913.929688,9132.549805,8766.669922,9115.730469,9115.730469,1450600
2021-09-27,9024.410156,9059.059570,8517.009766,8652.139648,8652.139648,1679900
2021-10-04,8584.730469,8785.580078,8360.530273,8626.599609,8626.599609,1514800
2021-10-11,8587.309570,8919.360352,8535.040039,8910.620117,8910.620117,1120700
2021-10-18,8871.299805,9277.889648,8857.759766,9177.469727,9177.469727,1411600
2021-10-25,9190.719727,9307.250000,9103.839844,9276.330078,9276.330078,1856300
2021-11-01,9271.089844,9759.709961,9253.629883,9679.809570,9679.809570,1805300
2021-11-08,9722.330078,9848.320313,9515.129883,9786.500000,9786.500000,1757600
2021-11-15,9787.830078,9926.870117,9648.820313,9846.559570,9846.559570,1830700
2021-11-22,9866.629883,9926.230469,9360.169922,9402.530273,9402.530273,1556600
2021-11-29,9541.230469,9693.730469,9057.019531,9175.669922,9175.669922,2550000
2021-12-06,9165.750000,9684.009766,9006.860352,9518.139648,9518.139648,2139300
2021-12-13,9522.730469,9548.150391,9065.019531,9219.349609,9219.349609,2557100
2021-12-20,9056.320313,9619.459961,9044.559570,9584.750000,9584.750000,1423900
2021-12-27,9620.219727,9793.419922,9572.459961,9575.389648,9575.389648,1078800
2022-01-03,9596.480469,9649.769531,8887.250000,8939.639648,8939.639648,2115700
2022-01-10,8771.769531,9301.389648,8632.169922,8983.200195,8983.200195,2115600
2022-01-17,8799.250000,8900.320313,8221.019531,8235.049805,8235.049805,1895000
2022-01-24,8052.330078,8402.290039,7717.359863,8134.189941,8134.189941,3176800
2022-01-31,8190.490234,8721.910156,8146.419922,8389.049805,8389.049805,2707600
2022-02-07,8399.980469,8858.110352,8173.060059,8221.379883,8221.379883,2518300
2022-02-14,8232.940430,8552.269531,7925.490234,7985.250000,7985.250000,2451300
2022-02-21,7912.740234,8245.179688,7467.810059,8242.190430,8242.190430,2289800
2022-02-28,8195.259766,8353.000000,7820.439941,7883.910156,7883.910156,2460900
2022-03-07,7918.339844,7944.930176,7353.200195,7440.160156,7440.160156,2574000
2022-03-14,7393.979980,8211.459961,7148.459961,8198.839844,8198.839844,0
2022-03-21,8129.649902,8378.139648,7990.740234,8296.719727,8296.719727,1875600
2022-03-28,8280.910156,8646.959961,8204.559570,8302.160156,8302.160156,2374600
2022-04-04,8354.200195,8498.610352,7826.750000,7836.410156,7836.410156,2142100
2022-04-11,7720.000000,7920.540039,7613.799805,7856.569824,7856.569824,1238200
